ID;Gender;Own_car;Own_property;Work_phone;Phone;Email;Unemployed;Num_children;Num_family;Account_length;Total_income;Age;Years_employed;Income_type;Education_type;Family_status;Housing_type;Occupation_type;Target
5041177;0;1;1;0;1;0;0;0;2;34;382500.0;5.490.598.711.814.750;1.759.652.833.391.510;Commercial associate;Higher education;Married;House / apartment;Managers;0
5041203;0;0;1;0;0;0;0;0;1;9;180000.0;6.306.768.790.598.020;5.842.693.552.913.470;Working;Higher education;Widow;House / apartment;Secretaries;0
5041216;1;0;1;0;0;0;0;0;1;24;270000.0;29.804.855.678.076.800;0.8432753581524604;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5041223;0;0;1;1;1;0;0;0;2;33;81000.0;463.609.793.493.364;28.430.426.360.568.600;Working;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5041233;1;0;1;0;0;0;1;0;2;1;94500.0;6.167.683.114.643.010;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041239;0;0;1;0;0;0;1;0;2;1;135000.0;56.017.577.362.984.800;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041245;0;0;1;0;0;0;1;0;2;39;126000.0;6.681.588.259.854.750;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041258;0;0;1;0;0;0;1;0;1;31;67500.0;6.871.872.796.840.450;0.0;Pensioner;Secondary / secondary special;Widow;House / apartment;Other;1
5041259;0;0;1;0;0;0;1;0;2;15;157500.0;63.012.929.765.840.500;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041261;0;0;1;1;1;0;0;0;2;39;99000.0;5.082.376.777.072.760;22.680.821.645.892.700;State servant;Higher education;Married;House / apartment;Laborers;0
5041270;1;0;1;0;0;0;0;0;1;36;445500.0;5.283.612.942.086.420;6.759.892.400.254.620;Commercial associate;Higher education;Separated;House / apartment;Other;0
5041276;0;0;1;0;0;0;1;0;1;56;90000.0;5.599.293.619.992.190;0.0;Pensioner;Secondary / secondary special;Separated;House / apartment;Other;0
5041295;0;0;1;0;1;0;0;1;3;58;180000.0;3.334.496.943.811.300;31.732.342.210.996.800;Commercial associate;Incomplete higher;Married;House / apartment;High skill tech staff;0
5041302;0;1;1;0;1;0;1;0;2;25;90000.0;63.294.934.187.560.300;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041320;0;0;0;0;0;0;0;0;1;26;157500.0;51.946.309.643.592.900;9.004.976.145.985.200;Working;Higher education;Single / not married;Office apartment;Laborers;0
5041325;0;0;1;0;1;0;0;0;1;19;202500.0;6.366.455.163.350.370;1.808.935.159.517.300;Commercial associate;Secondary / secondary special;Widow;Municipal apartment;Cleaning staff;0
5041329;0;0;1;0;0;0;1;0;1;28;135000.0;5.681.704.620.902.550;0.0;Pensioner;Secondary / secondary special;Separated;House / apartment;Other;0
5041338;0;0;0;0;0;0;0;1;3;7;112500.0;3.392.814.363.060.150;8.591.552.187.929.930;Commercial associate;Higher education;Married;House / apartment;Sales staff;0
5041342;0;0;1;0;0;0;0;1;3;5;180000.0;3.451.131.782.309.010;3.592.133.993.168.920;Working;Secondary / secondary special;Married;House / apartment;Other;0
5041345;1;0;1;0;0;1;0;0;2;26;270000.0;4.078.386.277.610.080;1.483.945.597.787.770;Commercial associate;Secondary / secondary special;Married;House / apartment;Drivers;0
5041350;1;1;0;0;0;0;0;0;2;56;225000.0;27.658.336.584.597.900;15.085.867.608.506.600;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041355;1;1;1;0;1;0;1;0;2;11;121500.0;6.642.436.189.654.810;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5041360;0;0;0;0;0;0;0;0;2;21;315000.0;401.897.369.555.843;3.509.996.782.959.260;Commercial associate;Higher education;Civil marriage;With parents;Managers;1
5041367;0;0;0;0;0;0;0;0;2;56;180000.0;28.241.510.777.086.400;8.172.652.415.860.690;State servant;Incomplete higher;Married;House / apartment;Core staff;0
5041370;0;1;1;0;0;0;0;0;2;52;90000.0;4.654.168.121.179.760;6.675.017.283.037.980;Working;Higher education;Married;Co-op apartment;Other;1
5041372;0;1;1;0;0;0;0;2;4;16;306000.0;35.759.803.418.276.800;4.257.445.395.867.120;Working;Secondary / secondary special;Married;House / apartment;Other;0
5041386;0;1;1;0;0;0;0;0;2;16;135000.0;41.427.270.922.743.100;17.675.927.637.117.800;Working;Secondary / secondary special;Married;With parents;Core staff;0
5041395;0;1;1;1;1;0;0;1;3;41;99000.0;37.268.390.179.127.500;16.676.591.579.567;State servant;Secondary / secondary special;Married;With parents;Medicine staff;0
5041396;0;0;1;0;1;0;0;0;2;14;225000.0;23.066.866.533.878.100;0.2573632586569197;Commercial associate;Incomplete higher;Civil marriage;House / apartment;Sales staff;0
5041402;1;1;1;0;0;0;0;0;1;38;135000.0;29.377.742.184.986.600;3.258.109.338.316.320;Commercial associate;Higher education;Single / not married;With parents;Other;1
5041407;0;0;0;0;1;0;1;0;1;50;211500.0;56.403.622.250.970.200;0.0;Pensioner;Higher education;Separated;Municipal apartment;Other;0
5041415;0;1;0;0;0;0;0;0;2;59;157500.0;3.599.252.551.387.090;5.922.092.856.116.140;Working;Higher education;Married;House / apartment;High skill tech staff;1
5041425;0;1;1;0;1;0;0;0;1;4;202500.0;60.510.482.761.453.000;4.117.264.557.109.310;State servant;Higher education;Single / not married;House / apartment;Other;0
5041444;1;1;1;0;0;0;0;0;2;30;337500.0;55.839.613.407.530.600;73.430.665.927.431.700;Commercial associate;Higher education;Married;House / apartment;Managers;0
5041455;0;1;0;0;0;0;0;0;1;56;180000.0;4.202.961.046.428.050;18.590.388.577.451.900;Commercial associate;Secondary / secondary special;Separated;House / apartment;Core staff;0
5041470;0;0;0;1;1;0;0;2;4;38;135000.0;31.861.023.840.325.200;625.611.751.096.874;State servant;Incomplete higher;Married;With parents;Core staff;0
5041474;0;0;1;0;0;1;0;0;2;2;90000.0;246.575.905.049.385;21.711.602.565.418.800;Commercial associate;Higher education;Married;House / apartment;Sales staff;0
5041479;0;1;1;1;1;0;0;0;2;29;126000.0;3.947.788.113.376.720;6.590.142.165.821.330;Working;Secondary / secondary special;Married;House / apartment;Other;0
5041492;1;1;1;0;0;0;0;0;2;56;90000.0;3.510.270.573.659.960;0.4243755860832187;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5041506;1;0;1;0;0;0;0;1;3;16;292500.0;3.546.684.736.852.910;7.091.179.148.100.230;Working;Higher education;Married;Co-op apartment;Managers;0
5041516;0;0;1;0;1;0;1;0;1;21;112500.0;5.755.628.110.091.240;0.0;Pensioner;Higher education;Single / not married;House / apartment;Other;0
5041518;1;1;1;1;1;0;0;0;1;21;450000.0;4.426.921.839.599.710;2.340.910.490.975.170;Commercial associate;Higher education;Separated;House / apartment;Other;1
5041524;0;1;1;1;1;0;0;0;2;25;135000.0;3.689.055.901.216.310;7.923.502.878.224.740;Working;Higher education;Married;House / apartment;Accountants;0
5041535;0;0;1;0;1;0;0;0;1;38;180000.0;54.262.578.971.505.200;4.005.557.951.224.180;Commercial associate;Secondary / secondary special;Widow;House / apartment;Laborers;0
5041536;0;0;1;0;0;0;1;1;3;60;135000.0;5.282.791.569.984.320;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;1
5041541;0;0;0;0;0;0;0;0;1;22;90000.0;29.380.480.091.993.600;24.230.477.011.848.200;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Sales staff;1
5041544;1;1;1;0;0;0;0;0;2;20;180000.0;2.620.177.005.688.000;717.331.635.830.989;State servant;Secondary / secondary special;Married;House / apartment;Drivers;0
5041548;0;1;1;1;0;0;0;0;2;55;247500.0;3.274.810.571.058.950;6.089.105.183.542.440;Working;Higher education;Married;House / apartment;Accountants;0
5041553;0;1;1;1;1;0;0;0;2;59;180000.0;3.546.410.946.152.210;0.8377995441384833;Commercial associate;Higher education;Married;House / apartment;Other;0
5041570;1;1;1;1;1;0;0;1;3;40;202500.0;5.218.450.755.320.090;1.089.686.988.781.420;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041581;0;0;1;1;1;0;0;1;3;39;270000.0;52.129.749.413.061.100;38.385.456.237.978.800;Working;Secondary / secondary special;Married;House / apartment;Managers;1
5041602;0;0;1;0;1;0;0;0;2;37;67500.0;31.513.309.650.437.700;809.051.520.565.104;Working;Higher education;Married;House / apartment;Sales staff;0
5041603;1;1;1;0;0;0;0;0;2;56;270000.0;33.558.526.184.658.100;4.005.557.951.224.180;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041616;0;1;1;0;0;0;0;1;3;33;180000.0;4.242.660.698.029.390;7.091.179.148.100.230;Working;Higher education;Married;House / apartment;Core staff;0
5041620;1;0;1;0;1;0;0;0;1;33;292500.0;2.735.169.099.981.510;33.429.844.555.329.600;Commercial associate;Higher education;Single / not married;Rented apartment;Sales staff;0
5041628;1;1;1;0;0;0;0;0;2;39;234000.0;42.464.937.678.391.700;8.257.527.533.077.330;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041636;0;0;1;0;1;0;0;0;2;27;225000.0;4.547.115.957.206.510;15.258.355.749.946.900;Working;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5041641;0;1;1;0;1;0;0;1;3;31;270000.0;38.839.948.801.138.900;475.300.656.413.205;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;0
5041653;0;1;1;0;0;0;0;2;4;36;135000.0;32.759.057.338.617.400;7.838.627.761.008.090;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5041654;0;0;1;0;1;0;0;0;2;13;99000.0;5.493.610.409.522.440;0.8377995441384833;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041661;0;1;1;0;0;0;0;1;3;53;333000.0;3.155.437.825.554.250;4.424.457.723.293.420;Commercial associate;Higher education;Married;House / apartment;Managers;0
5041679;0;0;0;0;1;0;1;0;2;41;94500.0;58.900.593.441.343.700;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041689;0;0;1;0;0;0;0;0;1;8;315000.0;28.466.019.151.659.500;28.392.095.662.470.800;Working;Secondary / secondary special;Single / not married;House / apartment;Accountants;0
5041691;0;0;1;0;0;0;0;1;3;30;135000.0;3.860.175.089.153.090;4.424.457.723.293.420;Working;Incomplete higher;Married;House / apartment;Core staff;0
5041695;0;1;0;0;0;0;0;0;1;30;342000.0;33.440.796.183.357.600;10.423.211.975.605.200;State servant;Higher education;Single / not married;House / apartment;Core staff;0
5041708;1;1;1;1;1;0;0;3;5;23;180000.0;388.563.762.431.809;225.603.537.375.853;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5041716;0;0;1;0;0;0;0;0;2;2;315000.0;367.125.950.567.089;20.041.479.291.155.800;Commercial associate;Higher education;Married;House / apartment;Laborers;0
5041718;0;0;1;0;1;0;0;0;2;22;202500.0;3.054.956.638.397.770;17.522.604.844.726.400;State servant;Higher education;Married;House / apartment;High skill tech staff;0
5041722;0;1;1;0;0;0;0;0;2;53;225000.0;4.757.661.006.043.920;15.091.343.422.520.600;Working;Higher education;Married;House / apartment;High skill tech staff;0
5041725;0;1;1;1;0;0;0;0;2;10;81000.0;36.058.235.282.038.600;20.890.230.463.322.300;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5041733;1;0;1;0;0;0;0;1;3;2;157500.0;3.445.655.968.295.030;10.048.118.715.647.800;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5041750;0;0;1;0;1;0;0;0;1;11;270000.0;54.714.333.627.658.300;10.590.224.303.031.500;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Core staff;0
5041753;0;0;1;0;1;0;0;0;2;29;157500.0;4.146.560.162.084.090;10.004.312.203.536.000;State servant;Higher education;Married;House / apartment;Managers;0
5041764;0;1;0;0;0;0;1;0;2;2;135000.0;5.649.397.318.220.080;0.0;Pensioner;Higher education;Married;House / apartment;Other;0
5041769;0;1;0;1;0;0;0;0;2;10;315000.0;4.911.805.170.537.380;2.726.134.006.858.450;State servant;Higher education;Married;House / apartment;Managers;0
5041773;0;1;0;1;1;0;0;3;5;39;135000.0;3.703.019.226.951.950;12.260.347.577.294.500;Working;Higher education;Married;House / apartment;Core staff;0
5041780;1;0;0;1;0;0;0;2;4;17;180000.0;40.975.516.266.590.000;10.924.248.957.884.100;Working;Secondary / secondary special;Married;House / apartment;Other;0
5041786;0;0;0;0;0;0;0;0;2;31;67500.0;3.465.095.108.044.650;10.075.497.785.717.700;State servant;Secondary / secondary special;Married;House / apartment;Sales staff;0
5041787;1;1;0;1;0;0;0;0;2;12;99000.0;57.594.611.799.010.200;34.278.595.727.496.100;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5041790;1;0;0;1;0;0;0;0;2;18;225000.0;27.127.182.625.242.100;0.7556623339288281;Working;Incomplete higher;Married;House / apartment;Drivers;0
5041797;0;0;0;0;0;0;0;0;2;29;211500.0;4.370.794.745.956.450;0.7556623339288281;Working;Secondary / secondary special;Married;House / apartment;Cleaning staff;0
5041802;0;0;0;0;1;0;0;0;2;33;90000.0;44.825.013.518.415.800;1.067.783.732.725.510;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041812;0;0;0;1;0;0;0;1;2;26;112500.0;4.010.486.183.836.760;7.756.490.550.798.440;Commercial associate;Higher education;Separated;House / apartment;Private service staff;0
5041816;0;1;0;0;1;0;0;0;2;16;112500.0;4.756.292.052.540.430;26.776.730.528.347.600;Working;Secondary / secondary special;Married;Municipal apartment;Sales staff;0
5041835;0;1;0;0;0;0;1;0;2;52;72000.0;6.209.846.882.550.630;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;1
5041839;0;1;0;1;0;0;0;0;2;19;81000.0;4.789.420.727.324.990;6.425.867.745.402.020;Commercial associate;Incomplete higher;Married;House / apartment;Other;0
5041852;1;1;0;0;1;0;1;0;2;27;112500.0;6.020.657.508.367.720;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5041863;0;0;0;1;1;0;0;0;1;47;202500.0;5.457.196.246.329.490;1.809.208.950.218.000;Commercial associate;Higher education;Widow;House / apartment;Other;0
5041866;1;0;0;1;0;0;0;1;3;12;112500.0;4.318.774.512.823.670;6.425.867.745.402.020;Working;Secondary / secondary special;Married;House / apartment;Other;0
5041869;1;1;0;1;1;0;0;0;2;3;99000.0;53.205.746.866.807.600;14.264.495.506.410.100;State servant;Secondary / secondary special;Married;House / apartment;Core staff;1
5041873;0;0;0;0;0;0;1;0;1;60;67500.0;6.041.465.601.620.840;0.0;Pensioner;Secondary / secondary special;Widow;Municipal apartment;Other;1
5041880;1;0;0;0;0;0;0;0;2;34;112500.0;4.046.078.974.927.610;6.926.904.727.680.920;Working;Secondary / secondary special;Civil marriage;Rented apartment;Other;0
5041883;0;1;0;0;0;0;0;3;5;47;112500.0;3.045.921.545.274.710;10.924.248.957.884.100;Working;Higher education;Married;House / apartment;Other;0
5041884;0;0;0;0;0;0;0;0;2;51;180000.0;3.250.169.407.996.050;8.175.390.322.867.680;Working;Higher education;Married;House / apartment;Core staff;0
5041885;0;0;0;1;1;0;0;1;2;49;112500.0;27.477.634.722.136.600;7.009.041.937.890.570;Working;Secondary / secondary special;Separated;House / apartment;Core staff;0
5041894;0;0;0;1;1;0;0;0;2;32;135000.0;4.336.570.908.369.090;4.175.308.185.657.470;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5041908;0;0;0;0;1;0;0;0;2;55;202500.0;5.210.784.615.700.520;11.745.621.059.980.600;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041910;0;0;0;0;1;0;0;0;2;58;67500.0;5.089.769.125.991.630;9.259.601.497.635.130;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041917;1;0;0;0;0;0;0;0;2;2;99000.0;27.285.981.231.647.400;10.924.248.957.884.100;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5041919;1;0;0;0;1;0;1;0;2;19;135000.0;6.232.845.301.409.330;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041925;1;1;0;1;1;0;0;0;2;10;157500.0;3.387.886.130.447.570;0.8405374511454718;Working;Secondary / secondary special;Married;Rented apartment;Core staff;0
5041930;1;0;0;0;1;0;0;0;2;47;121500.0;2.823.329.705.606.540;19.247.486.259.129.200;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5041946;0;0;0;1;1;0;0;0;2;52;405000.0;29.366.790.556.958.700;5.259.519.360.424.920;Working;Higher education;Married;House / apartment;Other;0
5041949;1;0;0;1;0;0;0;1;3;53;157500.0;31.904.830.352.437.000;44.271.956.303.004.100;Working;Secondary / secondary special;Married;House / apartment;High skill tech staff;0
5041952;0;0;0;0;0;0;1;0;2;9;157500.0;55.456.306.426.552.200;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5041959;0;1;0;1;1;0;0;0;2;41;112500.0;36.969.958.315.365.800;4.840.619.588.355.680;Working;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5041962;0;0;0;1;1;0;0;0;2;49;157500.0;3.014.161.823.993.640;392.615.864.802.152;Working;Secondary / secondary special;Civil marriage;With parents;Low-skill Laborers;0
5041967;0;0;0;1;1;0;0;0;2;54;211500.0;400.720.069.542.838;12.840.783.862.776.100;Commercial associate;Higher education;Married;With parents;Laborers;0
5041984;0;0;0;0;1;0;0;1;3;11;81000.0;28.748.023.573.379.300;9.840.037.783.116.690;Working;Higher education;Married;House / apartment;Sales staff;0
5041985;0;0;0;1;1;0;0;0;2;55;247500.0;446.443.116.559.546;1.342.669.596.227.160;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5041994;0;0;0;0;0;0;1;0;2;33;90000.0;5.843.514.925.015.570;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5042008;0;0;0;0;0;0;0;0;2;10;315000.0;28.611.128.223.029.900;0.6790009377331498;Commercial associate;Higher education;Civil marriage;House / apartment;Other;1
5042010;0;0;0;1;0;0;0;0;2;24;157500.0;3.395.552.270.067.140;25.106.607.254.084.600;Working;Incomplete higher;Married;House / apartment;Managers;1
5042016;1;1;0;0;1;0;0;0;2;13;180000.0;28.408.523.104.512.700;0.34497628288055193;Working;Secondary / secondary special;Married;House / apartment;Drivers;1
5042022;0;0;0;0;0;0;0;0;1;22;202500.0;5.853.918.971.642.120;0.4271134930902072;Commercial associate;Incomplete higher;Single / not married;House / apartment;Managers;0
5042027;1;0;0;1;0;0;0;0;2;19;90000.0;3.147.497.895.233.980;4.755.744.471.139.030;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5042033;0;0;0;1;0;0;0;0;2;18;270000.0;38.494.972.518.258.400;17.678.665.544.124.700;Working;Secondary / secondary special;Married;House / apartment;Other;1
5042034;0;0;0;1;0;0;0;0;2;34;202500.0;35.809.085.744.402.600;684.202.961.046.428;Commercial associate;Secondary / secondary special;Married;House / apartment;Managers;1
